token_id,form,lemma,method,resolved_entity
113900,ἀγγαρεύουσιν,ἀγγαρεύω,HEURISTIC,ὍΣ
113917,ἄρῃ,ἀείρω,HEURISTIC,ὍΣ
113923,φέρουσιν,φέρω,HEURISTIC,ὍΣ
113937,ἐδίδουν,δίδωμι,HEURISTIC,ὍΣ
113948,σταυροῦσιν,σταυρόω,HEURISTIC,ὍΣ
113952,διαμερίζονται,διαμερίζω,HEURISTIC,ὍΣ
113965,ἦν,εἰμί#1,HEURISTIC,ΤΊΣ
113970,ἐσταύρωσαν,σταυρόω,LLM,SOLDIERS
113990,σταυροῦσιν,σταυρόω,HEURISTIC,ΒΑΣΙΛΕΎΣ
114025,σῶσον,σῴζω,LLM,IESOUS
114045,ἔσωσεν,σῴζω,HEURISTIC,ἈΡΧΙΕΡΕΎΣ
114049,δύναται,δύναμαι,HEURISTIC,ἈΡΧΙΕΡΕΎΣ
114064,ἴδωμεν,ὁράω,LLM,CHIEF_PRIESTS_AND_SCRIBES
114066,πιστεύσωμεν,πιστεύω,LLM,CHIEF_PRIESTS_AND_SCRIBES
114118,ἐγκατέλιπές,ἐγκαταλείπω,LLM,THEOS
114128,ἴδε,ὁράω,LLM,IMPERSONAL_OR_NONE
114130,φωνεῖ,φωνέω,HEURISTIC,ΤῚΣ
114146,ἄφετε,ἀφίημι,LLM,CROWD
114147,ἴδωμεν,ὁράω,LLM,CROWD
114186,ἐξέπνευσεν,ἐκπνέω,LLM,IESOUS
114225,ἦν,εἰμί#1,LLM,IESOUS
114232,διηκόνουν,διακονέω,LLM,WOMEN
114250,ἦν,εἰμί#1,HEURISTIC,ΣΥΝΑΝΑΒΑΊΝΩ
114281,ᾐτήσατο,αἰτέω,HEURISTIC,ὍΣ
114293,τέθνηκεν,θνῄσκω,LLM,IESOUS
114299,ἐπηρώτησεν,ἐπερωτάω,LLM,PILATE
114303,ἀπέθανεν,ἀποθνῄσκω,LLM,IESOUS
114310,ἐδωρήσατο,δωρέομαι,HEURISTIC,PILATOS
114322,ἐνείλησεν,ἐνειλέω,HEURISTIC,PILATOS
114326,κατέθηκεν,κατατίθημι,HEURISTIC,PILATOS
114337,προσεκύλισεν,προσκυλίω,HEURISTIC,ὍΣ
114356,τέθειται,τίθημι,LLM,IESOUS
114376,ἀλείψωσιν,ἀλείφω,HEURISTIC,ΣΑΛΏΜΗ
114386,ἔρχονται,ἔρχομαι,HEURISTIC,ΣΑΛΏΜΗ
114396,ἔλεγον,λέγω,HEURISTIC,ἭΛΙΟΣ
114413,θεωροῦσιν,θεωρέω,HEURISTIC,ΤΊΣ
114419,ἦν,εἰμί#1,HEURISTIC,ΛΊΘΟΣ
114429,εἶδον,ὁράω,HEURISTIC,ΛΊΘΟΣ
114440,ἐξεθαμβήθησαν,ἐκθαμβέω,HEURISTIC,ΛΊΘΟΣ
114448,ἐκθαμβεῖσθε,ἐκθαμβέω,LLM,WOMEN
114451,ζητεῖτε,ζητέω,LLM,WOMEN
114457,ἠγέρθη,ἐγείρω,HEURISTIC,Ὁ
114460,ἔστιν,εἰμί#1,HEURISTIC,Ὁ
114463,ἴδε,ὁράω,LLM,IMPERSONAL_OR_NONE
114467,ἔθηκαν,τίθημι,HEURISTIC,ΤΌΠΟΣ
114471,ὑπάγετε,ὑπάγω,LLM,WOMEN
114472,εἴπατε,λέγω,LLM,WOMEN
114480,προάγει,προάγω,HEURISTIC,ΤΌΠΟΣ
114488,ὄψεσθε,ὁράω,LLM,DISCIPLES
114491,εἶπεν,λέγω,HEURISTIC,ΤΌΠΟΣ
114496,ἔφυγον,φεύγω,HEURISTIC,ΤΌΠΟΣ
114511,εἶπον,λέγω,HEURISTIC,ἜΚΣΤΑΣΙΣ
114513,ἐφοβοῦντο,φοβέω,HEURISTIC,ἜΚΣΤΑΣΙΣ
114521,ἐφάνη,φαίνω,LLM,IESOUS
114529,ἐκβεβλήκει,ἐκβάλλω,LLM,IESOUS
114548,ζῇ,ζῶ,HEURISTIC,ἘΚΕΙ͂ΝΟΣ
114550,ἐθεάθη,θεάομαι,HEURISTIC,ἘΚΕΙ͂ΝΟΣ
114562,ἐφανερώθη,φανερόω,LLM,IESOUS
114579,ἐπίστευσαν,πιστεύω,HEURISTIC,ἘΚΕΙ͂ΝΟΣ
114586,ἐφανερώθη,φανερόω,HEURISTIC,ἘΚΕΙ͂ΝΟΣ
114589,ὠνείδισεν,ὀνειδίζω,HEURISTIC,ἘΚΕΙ͂ΝΟΣ
114602,ἐπίστευσαν,πιστεύω,HEURISTIC,ἘΚΕΙ͂ΝΟΣ
114605,εἶπεν,λέγω,HEURISTIC,ἘΚΕΙ͂ΝΟΣ
114613,κηρύξατε,κηρύσσω,LLM,DISCIPLES
114643,ἐκβαλοῦσιν,ἐκβάλλω,HEURISTIC,ΣΗΜΕΙ͂ΟΝ
114646,λαλήσουσιν,λαλέω,HEURISTIC,ΣΗΜΕΙ͂ΟΝ
114650,ἀροῦσιν,ἀείρω,HEURISTIC,ΣΗΜΕΙ͂ΟΝ
114655,πίωσιν,πίνω,HEURISTIC,ΣΗΜΕΙ͂ΟΝ
114659,βλάψῃ,βλάπτω,HEURISTIC,ΣΗΜΕΙ͂ΟΝ
114664,ἐπιθήσουσιν,ἐπιτίθημι,HEURISTIC,ΣΗΜΕΙ͂ΟΝ
114667,ἕξουσιν,ἔχω,HEURISTIC,ΣΗΜΕΙ͂ΟΝ
114682,ἐκάθισεν,καθίζω,HEURISTIC,ΚΎΡΙΟΣ
